"年份","学校标识码","学校名称","主管部门","所在地","所在省份","办学层次","学校性质","学校类型","备注"
"2024","4135013770.0","泉州经贸职业技术学院","福建省","泉州市","泉州市","专科","高职（专科）","普通高等学校",""
"2024","4135013772.0","湄洲湾职业技术学院","福建省","莆田市","莆田市","专科","高职（专科）","普通高等学校",""
"2024","4135013969.0","福建生物工程职业技术学院","福建省","福州市","福州市","专科","高职（专科）","普通高等学校",""
"2024","4135013970.0","福建艺术职业学院","福建省","福州市","福州市","专科","高职（专科）","普通高等学校",""
"2024","4135013972.0","福建幼儿师范高等专科学校","福建省","福州市","福州市","专科","高职（专科）","普通高等学校",""
"2024","4135013973.0","厦门城市职业学院","福建省","厦门市","厦门市","专科","高职（专科）","普通高等学校",""
"2024","4135013975.0","泉州工艺美术职业学院","福建省","泉州市","泉州市","专科","高职（专科）","普通高等学校",""
"2024","4135013976.0","三明医学科技职业学院","福建省","三明市","三明市","专科","高职（专科）","普通高等学校",""
"2024","4135013977.0","宁德职业技术学院","福建省","宁德市","宁德市","专科","高职（专科）","普通高等学校",""
"2024","4135013978.0","福州软件职业技术学院","福建省教育厅","福州市","福州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135013979.0","厦门兴才职业技术学院","福建省教育厅","厦门市","厦门市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014059.0","厦门软件职业技术学院","福建省教育厅","厦门市","厦门市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014060.0","福建体育职业技术学院","福建省","福州市","福州市","专科","高职（专科）","普通高等学校",""
"2024","4135014110.0","漳州城市职业学院","福建省","漳州市","漳州市","专科","高职（专科）","普通高等学校",""
"2024","4135014111.0","厦门南洋职业学院","福建省教育厅","厦门市","厦门市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014112.0","厦门东海职业技术学院","福建省教育厅","厦门市","厦门市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014113.0","漳州科技职业学院","福建省教育厅","漳州市","漳州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014115.0","漳州理工职业学院","福建省教育厅","漳州市","漳州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014116.0","武夷山职业学院","福建省教育厅","南平市","南平市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014117.0","漳州卫生职业学院","福建省","漳州市","漳州市","专科","高职（专科）","普通高等学校",""
"2024","4135014231.0","泉州海洋职业学院","福建省教育厅","泉州市","泉州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014232.0","泉州轻工职业学院","福建省教育厅","泉州市","泉州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014257.0","厦门安防科技职业学院","福建省教育厅","厦门市","厦门市","专科","高职（专科）","普通高等学校","民办"
"2024","4135014331.0","泉州幼儿师范高等专科学校","福建省","泉州市","泉州市","专科","高职（专科）","普通高等学校",""
"2024","4135014490.0","闽江师范高等专科学校","福建省","福州市","福州市","专科","高职（专科）","普通高等学校",""
"2024","4135014503.0","泉州工程职业技术学院","福建省教育厅","泉州市","泉州市","专科","高职（专科）","普通高等学校","民办"
"2024","4135016411.0","福州墨尔本理工职业学院","福建省教育厅","福州市","福州市","专科","高职（专科）","普通高等学校","中外合作办学及内地与港澳合作办学"
"2024","4136010403.0","南昌大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010404.0","华东交通大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010405.0","东华理工大学","江西省","抚州市","抚州市","本科","本科","普通高等学校",""
"2024","4136010406.0","南昌航空大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010407.0","江西理工大学","江西省","赣州市","赣州市","本科","本科","普通高等学校",""
"2024","4136010408.0","景德镇陶瓷大学","江西省","景德镇市","景德镇市","本科","本科","普通高等学校",""
"2024","4136010410.0","江西农业大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010412.0","江西中医药大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010413.0","赣南医科大学","江西省","赣州市","赣州市","本科","本科","普通高等学校",""
"2024","4136010414.0","江西师范大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010416.0","上饶师范学院","江西省","上饶市","上饶市","本科","本科","普通高等学校",""
"2024","4136010417.0","宜春学院","江西省","宜春市","宜春市","本科","本科","普通高等学校",""
"2024","4136010418.0","赣南师范大学","江西省","赣州市","赣州市","本科","本科","普通高等学校",""
"2024","4136010419.0","井冈山大学","江西省","吉安市","吉安市","本科","本科","普通高等学校",""
"2024","4136010421.0","江西财经大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136010846.0","江西科技学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136010894.0","景德镇学院","江西省","景德镇市","景德镇市","本科","本科","普通高等学校",""
"2024","4136010895.0","萍乡学院","江西省","萍乡市","萍乡市","本科","本科","普通高等学校",""
"2024","4136011318.0","江西科技师范大学","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136011319.0","南昌工程学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136011504.0","江西警察学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136011508.0","新余学院","江西省","新余市","新余市","本科","本科","普通高等学校",""
"2024","4136011843.0","九江学院","江西省","九江市","九江市","本科","本科","普通高等学校",""
"2024","4136012766.0","江西工程学院","江西省教育厅","新余市","新余市","本科","本科","普通高等学校","民办"
"2024","4136012795.0","南昌理工学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136012938.0","江西应用科技学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013418.0","江西服装学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013420.0","南昌职业大学","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013421.0","南昌工学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013429.0","南昌大学科学技术学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013430.0","南昌大学共青学院","江西省教育厅","九江市","九江市","本科","本科","普通高等学校","民办"
"2024","4136013431.0","南昌交通学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013432.0","赣东学院","江西省","抚州市","抚州市","本科","本科","普通高等学校",""
"2024","4136013433.0","南昌航空大学科技学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013434.0","赣南科技学院","江西省","赣州市","赣州市","本科","本科","普通高等学校",""
"2024","4136013435.0","景德镇艺术职业大学","江西省教育厅","景德镇市","景德镇市","本科","本科","普通高等学校","民办"
"2024","4136013436.0","江西农业大学南昌商学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013437.0","南昌医学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136013438.0","江西师范大学科学技术学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013439.0","赣南师范大学科技学院","江西省教育厅","赣州市","赣州市","本科","本科","普通高等学校","民办"
"2024","4136013440.0","南昌应用技术师范学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013441.0","江西财经大学现代经济管理学院","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136013774.0","豫章师范学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136013776.0","江西软件职业技术大学","江西省教育厅","南昌市","南昌市","本科","本科","普通高等学校","民办"
"2024","4136014437.0","南昌师范学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136014839.0","江西飞行学院","江西省","南昌市","南昌市","本科","本科","普通高等学校",""
"2024","4136011785.0","江西职业技术大学","江西省","九江市","九江市","本科","本科","普通高等学校",""
