状态	地区	学校标识码	学校名称	主管部门	所在地	办学层次	备注	adminType	categoryName	英文名称	双一流建设	官网链接	更新说明
1	陕西省	4161013950	延安职业技术学院	陕西省	延安市	专科		地方公办	理工	Yan 'An Vocational & Technical College		http://www.yapt.cn/	
1	陕西省	4161013951	渭南职业技术学院	陕西省	渭南市	专科		地方公办	综合	Weinan Vocational And Technical College		http://www.wnzy.net/	
1	陕西省	4161013952	安康职业技术学院	陕西省	安康市	专科		地方公办	综合	Ankang Vocational Technical College		http://www.akvtc.cn/	
1	陕西省	4161013953	铜川职业技术学院	陕西省	铜川市	专科		地方公办	综合	Tongchuan Vocational And Technical College		http://www.tczyxy.net/	
1	陕西省	4161014028	陕西青年职业学院	陕西省	西安市	专科		地方公办	综合	Shaanxi Youth Vocational College		http://zsw.sxqzy.com/	
1	陕西省	4161014029	陕西工商职业学院	陕西省	西安市	专科		地方公办	综合	Shaanxi Business College		http://www.snbcedu.cn/	
1	陕西省	4161014030	西安信息职业大学	陕西省教育厅	西安市	本科	民办	民办高校	理工	Xi’an Vocational University of Information		http://www.xivuedu.com/	学校名称：2017->2019年 “陕西电子科技职业学院”更名为“西安信息职业大学”；办学层次：2017->2019年 “专科”更改为“本科”
1	陕西省	4161014031	陕西旅游烹饪职业学院	陕西省教育厅	西安市	专科	民办	民办高校	财经	Shaanxi Tourism Cuisine Professional College		http://www.sntcc.cn/	
1	陕西省	4161014034	长安大学兴华学院	陕西省教育厅	西安市	本科	民办	独立学院	理工	Chang'an University Xinghua College		http://www.chdxhxy.com	
1	陕西省	4161014041	西安理工大学高科学院	陕西省教育厅	西安市	本科	民办	独立学院	理工	The Hi-Tech College of Xi'an University of Technology		http://www.xthtc.com/	
1	陕西省	4161014042	西安科技大学高新学院	陕西省教育厅	西安市	本科	民办	独立学院	理工	Xi'an Kedagaoxin University		http://www.gaoxinedu.com	
1	陕西省	4161014222	西安医学高等专科学校	陕西省教育厅	西安市	专科	民办	民办高校	医药	Xi’An Medical College		http://www.xagdyz.com/	
1	陕西省	4161014318	榆林职业技术学院	陕西省	榆林市	专科		地方公办	综合	Yulin Vocational And Technical College		http://www.yulinvtc.com.cn	
1	陕西省	4161014390	陕西学前师范学院	陕西省	西安市	本科		地方公办	师范	Shaanxi Xueqian Normal University		http://www.snie.edu.cn/	
1	陕西省	4161014488	陕西艺术职业学院	陕西省	西安市	专科		地方公办	文艺	Shanxi Vocational Academy Of Art		http://www.sxavc.com	
1	陕西省	4161014650	神木职业技术学院	陕西省	榆林市	专科		地方公办	综合	Shenmu Vocational & Technical College		https://www.smzy.edu.cn/	学校名称：2017->2019年 新增“神木职业技术学院”（神木市）；所在地：2023->2024年 “神木市”更改为“榆林市”
1	陕西省	4161014651	宝鸡三和职业学院	陕西省教育厅	宝鸡市	专科	民办	民办高校	综合	Baoji Sanhe Vocational College		http://www.sxshxy.cn/	学校名称：2017->2019年 新增“宝鸡三和职业学院”
1	陕西省	4161014737	榆林能源科技职业学院	陕西省教育厅	榆林市	专科	民办	民办高校	综合	Yulin Energy Technology Vocational College		https://www.ylnkxy.cn/	学校名称：2019->2020年 新增“榆林能源科技职业学院”
1	陕西省	4161014770	宝鸡中北职业学院	陕西省教育厅	宝鸡市	专科	民办	民办高校	综合	Baoji Zhongbei Vocational College		https://www.bjzbzyxy.com/	学校名称：2020->2021年 新增“宝鸡中北职业学院”
1	陕西省	4261050084	陕西机电职业技术学院	陕西省	宝鸡市	专科		地方公办	理工	Shaanxi Institute Of Mechatronic Technology		http://www.sxjdzy.cn/	
1	甘肃省	4162010730	兰州大学	教育部	兰州市	本科		教育部直属	综合	Lanzhou University	211，985，双一流	http://www.lzu.edu.cn/	
1	甘肃省	4162010731	兰州理工大学	甘肃省	兰州市	本科		地方公办	理工	Lanzhou University of Technology		http://www.gsut.edu.cn/	
1	甘肃省	4162010732	兰州交通大学	甘肃省	兰州市	本科		地方公办	理工	Lanzhou Jiaotong University		https://www.lzjtu.edu.cn/	
1	甘肃省	4162010733	甘肃农业大学	甘肃省	兰州市	本科		地方公办	农业	Gansu Agricultural University		http://www.gsau.edu.cn/	
1	甘肃省	4162010735	甘肃中医药大学	甘肃省	兰州市	本科		地方公办	医药	Gansu University of Chinese Medicine		http://www.gszy.edu.cn/	
1	甘肃省	4162010736	西北师范大学	甘肃省	兰州市	本科		地方公办	师范	Northwest Normal University		http://www.nwnu.edu.cn/	
1	甘肃省	4162010737	兰州城市学院	甘肃省	兰州市	本科		地方公办	综合	Lanzhou City University		http://www.lzcu.edu.cn/	
1	甘肃省	4162010738	陇东学院	甘肃省	庆阳市	本科		地方公办	师范	Long Dong University		http://www.ldxy.edu.cn/	
1	甘肃省	4162010739	天水师范学院	甘肃省	天水市	本科		地方公办	师范	Tianshui Normal University		http://zjc.tsnu.edu.cn/	
1	甘肃省	4162010740	河西学院	甘肃省	张掖市	本科		地方公办	综合	HeXi University		http://www.hxu.edu.cn/	
1	甘肃省	4162010741	兰州财经大学	甘肃省	兰州市	本科		地方公办	财经	Lanzhou University of Finance and Economics		http://www.lzufe.edu.cn/	
1	甘肃省	4162010742	西北民族大学	国家民委	兰州市	本科		中央部属	民族	Northwest Minzu University		http://www.xbmu.edu.cn	
1	甘肃省	4162011406	甘肃政法大学	甘肃省	兰州市	本科		地方公办	政法	Gansu University of Political Science and Law		https://www.gsupl.edu.cn/	学校名称：2017->2019年 “甘肃政法学院”更名为“甘肃政法大学”
1	甘肃省	4162011561	甘肃民族师范学院	甘肃省	甘南藏族自治州	本科		地方公办	师范	Gansu Normal University for Nationalities		http://www.gnun.edu.cn/	
1	甘肃省	4162011562	兰州文理学院	甘肃省	兰州市	本科		地方公办	综合	Lanzhou University of Arts and Science		http://www.luas.edu.cn/	
1	甘肃省	4162011805	甘肃医学院	甘肃省	平凉市	本科		地方公办	医药	Gansu Medical College		http://www.plmc.edu.cn/	
1	甘肃省	4162011806	陇南师范学院	甘肃省	陇南市	本科		地方公办	师范	Longnan Teachers College			学校名称：2023->2024年 “陇南师范高等专科学校”更改为“陇南师范学院”；办学层次：2023->2024年 “专科”更改为“本科”
1	甘肃省	4162011807	兰州工业学院	甘肃省	兰州市	本科		地方公办	理工	Lanzhou Institute of Technology		http://www.lzptc.edu.cn/	
1	甘肃省	4162011808	定西师范高等专科学校	甘肃省	定西市	专科		地方公办	师范	Dingxi Teachers College		http://www.dxatc.cn	
1	甘肃省	4162012511	甘肃建筑职业技术学院	甘肃省	兰州市	专科		地方公办	理工	Gansu Vocational College Of Architecture		http://zj.gcvtc.edu.cn/	
1	甘肃省	4162012539	酒泉职业技术学院	甘肃省	酒泉市	专科		地方公办	理工	Jiuquan Vocational And Technical College		http://www.jqzy.com/	
1	甘肃省	4162012832	兰州外语职业学院	甘肃省教育厅	兰州市	专科	民办	民办高校	师范	Lanzhou College Of Foreign Studies		http://www.lzcfs.cn	
1	甘肃省	4162012833	兰州职业技术学院	甘肃省	兰州市	专科		地方公办	综合	Lanzhou Vocational Technical College		https://www.lvu.edu.cn/	
1	甘肃省	4162012834	甘肃警察学院	甘肃省	兰州市	本科		地方公办	政法	Gansu Police Vocational College			学校名称：2023->2024年 “甘肃警察职业学院”更名为“甘肃警察学院”；办学层次：2023->2024年 “专科”更改为“本科”
1	甘肃省	4162012835	甘肃林业职业技术大学	甘肃省	天水市	本科		地方公办	林业	Gansu Forestry Technological College		http://www.gsfc.edu.cn/	学校名称：2023->2024年 “甘肃林业职业技术学院”更名为“甘肃林业职业技术大学”；办学层次：2023->2024年 “专科”更改为“本科”
1	甘肃省	4162012836	甘肃工业职业技术学院	甘肃省	天水市	专科		地方公办	理工	Gansu Industry Polytechnic College		http://www.gipc.edu.cn/	
1	甘肃省	4162013511	兰州工商学院	甘肃省教育厅	兰州市	本科	民办	民办高校	财经			http://www.lanzhoutbc.cn/	学校名称：2020->2021年 “兰州财经大学陇桥学院”更名为“兰州工商学院”
1	甘肃省	4162013514	兰州博文科技学院	甘肃省教育厅	兰州市	本科	民办	民办高校	理工			http://www.bowenedu.cn/	学校名称：2020->2021年 “兰州交通大学博文学院”更名为“兰州博文科技学院”
1	甘肃省	4162013515	兰州信息科技学院	甘肃省教育厅	兰州市	本科	民办	民办高校	理工			http://www.lzxk.edu.cn/	学校名称：2020->2021年 “兰州理工大学技术工程学院”更名为“兰州信息科技学院”
1	甘肃省	4162013518	武威职业学院	甘肃省	武威市	专科		地方公办	综合	Wuwei Vocational College		http://www.wwoc.cn	
1	甘肃省	4162013519	甘肃交通职业技术学院	甘肃省	兰州市	专科		地方公办	理工	Gansu Vocational And Technical College Of Communications		http://www.gsjtxy.edu.cn/	
1	甘肃省	4162013954	甘肃农业职业技术学院	甘肃省	兰州市	专科		地方公办	农林	Gansu Vocational College Of Agricultural		http://www.gscat.cn/	
1	甘肃省	4162013955	甘肃畜牧工程职业技术学院	甘肃省	武威市	专科		地方公办	农林	Gansu Polytechnic College Of Animal Husbandry & Engineering		http://xmgcedu.cn/	
1	甘肃省	4162014131	甘肃钢铁职业技术学院	甘肃省	嘉峪关市	专科		地方公办	理工	Gansu Iron And Steel Vocational Technical College		http://www.ggzy.edu.cn/	
1	甘肃省	4162014319	甘肃机电职业技术学院	甘肃省	天水市	专科		地方公办	理工	Gansu Institute Of Mechanical & Electrical Engineering		http://www.gsjdxy.com	
1	甘肃省	4162014375	甘肃有色冶金职业技术学院	甘肃省	金昌市	专科		地方公办	理工	Gansu Vocational & Technical College Of Nonferrous Metallurgy		http://www.gsysyj.org/	
1	甘肃省	4162014376	白银矿冶职业技术学院	甘肃省	白银市	专科		地方公办	理工	Baiyin Vocational College Of Mining And Metalurgy		http://www.bymu.cn/	
1	甘肃省	4162014517	甘肃卫生职业学院	甘肃省	兰州市	专科		地方公办	医药	Gansu Health Vocational College		http://www.gswx.com.cn/	
1	甘肃省	4162014518	兰州科技职业学院	甘肃省教育厅	兰州市	专科	民办	民办高校	综合	Lanzhou Vocational College Of Science&Technology		http://www.lzust.com/cn/index.html	
1	甘肃省	4162014551	庆阳职业技术学院	甘肃省	庆阳市	专科		地方公办	理工	Qingyang Vocational And Technical College		http://www.qyvtc.com	
1	甘肃省	4162014552	临夏现代职业学院	甘肃省	临夏州	专科		地方公办	综合	Linxia Modern Vocational College		http://www.lxxdzy.com	
1	甘肃省	4162014594	兰州现代职业学院	甘肃省	兰州市	专科		地方公办	综合	Lanzhou Modern Vocational College		https://www.lzmvc.edu.cn/	
1	甘肃省	4162014595	平凉职业技术学院	甘肃省	平凉市	专科		地方公办	综合	Pingliang Vocational &Technical College		http://www.plvtc.cn/	
1	甘肃省	4162014738	培黎职业学院	甘肃省	张掖市	专科		地方公办	综合	Peili Vocational College		http://www.plzyxy.com/	学校名称：2019->2020年 新增“培黎职业学院”
1	甘肃省	4162014771	兰州航空职业技术学院	甘肃省	兰州市	专科		地方公办	理工	Lanzhou Aviation Technology College		http://www.lzavu.cn/	学校名称：2020->2021年 新增“兰州航空职业技术学院”
1	甘肃省	4162014772	白银希望职业技术学院	甘肃省教育厅	白银市	专科	民办	民办高校	综合	Baiyin Hope Vocational And Technical College		http://www.byhvatc.com/	学校名称：2020->2021年 新增“白银希望职业技术学院”
1	甘肃省	4162014823	定西职业技术学院	甘肃省	定西市	专科		地方公办	农林	Dingxi Vocational and Technical College			学校名称：2022->2023年 新增“定西职业技术学院”
1	甘肃省	4162016208	兰州资源环境职业技术大学	甘肃省	兰州市	本科		地方公办	财经	Lanzhou Resources & Environment Voc-Tech University		http://www.lzre.edu.cn/	学校名称：2020->2021年 新增“兰州资源环境职业技术大学”
1	甘肃省	4162016209	兰州石化职业技术大学	甘肃省	兰州市	本科		地方公办	理工	Lanzhou Petrochemical University of Vocational Technology		http://www.lzpcc.com.cn/	学校名称：2020->2021年 新增“兰州石化职业技术大学”
1	甘肃省	4262051378	甘肃财贸职业学院	甘肃省	兰州市	专科		地方公办	财经	Gansu Vocational College Of Finance And Trade		https://www.gscmxy.edu.cn/	
1	青海省	4163010743	青海大学	青海省	西宁市	本科		地方公办	综合	Qinghai University	211，双一流	https://www.qhu.edu.cn/	
1	青海省	4163010746	青海师范大学	青海省	西宁市	本科		地方公办	师范	Qinghai Normal University		http://www.qhnu.edu.cn/	
1	青海省	4163010748	青海民族大学	青海省	西宁市	本科		地方公办	民族	Qinghai Nationalities University		http://qhmuzs.university-hr.com/	
1	青海省	4163012562	青海卫生职业技术学院	青海省	西宁市	专科		地方公办	医药	Qinghai Institute Of Health Sciences		http://www.qhwszy.edu.cn/	
1	青海省	4163012852	青海警官职业学院	青海省	西宁市	专科		地方公办	政法	Qinghai Vocational College Of Police Officers		http://www.qhjyedu.com/	
1	青海省	4163012972	青海农牧科技职业学院	青海省	西宁市	专科		地方公办	农林	Qinghai Agri-Animal Husbandry Vocational College		https://www.qhxmzy.cn/	学校名称：2021->2022年 “青海畜牧兽医职业技术学院”更名为“青海农牧科技职业学院”
1	青海省	4163012973	青海职业技术大学	青海省	西宁市	本科		地方公办	理工	Qinghai Communication Techical College			学校名称：2023->2024年 “青海交通职业技术学院”更名为“青海职业技术大学”；办学层次：2023->2024年 “专科”更改为“本科”
1	青海省	4163012974	青海建筑职业技术学院	青海省	西宁市	专科		地方公办	理工	Qinghai College Of Architectural Technology		http://www.qhavtc.com/	
1	青海省	4163013674	青海大学昆仑学院	青海省教育厅	西宁市	本科	民办	民办高校	综合	Kunlun College of Qinghai University		http://klc.qhu.edu.cn/	
1	青海省	4163014519	西宁城市职业技术学院	青海省	西宁市	专科		地方公办	综合	Xining Urban Vocation & Technical College		http://www.xncy.edu.cn/	
1	青海省	4163014520	青海高等职业技术学院	青海省	海东市	专科		地方公办	综合	Qinghai Higher Vocational And Technical Institute		http://www.qhvtc.edu.cn/	
1	青海省	4163014521	青海柴达木职业技术学院	青海省	海西蒙古族藏族自治州	专科		地方公办	理工	Qinghai Qaidam Vocational ＆Technical College		http://www.qhcdmzy.edu.cn/	
1	青海省	4163014881	青海理工学院	青海省	西宁市	本科		地方公办	理工	Qinghai University of Technology			学校名称：2023->2024年 新增“青海理工学院”
1	宁夏回族自治区	4164010749	宁夏大学	宁夏回族自治区	银川市	本科		地方公办	综合	Ningxia University	211，双一流	https://www.nxu.edu.cn/	
1	宁夏回族自治区	4164010752	宁夏医科大学	宁夏回族自治区	银川市	本科		地方公办	医药	Ningxia Medical University		http://www.nxmu.edu.cn/	
1	宁夏回族自治区	4164010753	宁夏师范大学	宁夏回族自治区	固原市	本科		地方公办	师范	Ningxia Normal University		http://www.nxtu.cn	学校名称：2023->2024年 “宁夏师范学院”更名为“宁夏师范大学”
1	宁夏回族自治区	4164011407	北方民族大学	国家民委	银川市	本科		中央部属	民族	North Minzu University		http://www.nun.edu.cn/	
1	宁夏回族自治区	4164012544	宁夏理工学院	宁夏回族自治区教育厅	石嘴山市	本科	民办	民办高校	综合	Ningxia Institute of Science and Technology		http://www.nxist.com/	
1	宁夏回族自治区	4164012716	宁夏民族职业技术学院	宁夏回族自治区	吴忠市	专科		地方公办	师范	Ningxia Vocational And Technical College For Minorities		http://www.nxmzy.com.cn/	
1	宁夏回族自治区	4164012837	宁夏工业职业学院	宁夏回族自治区	银川市	专科		地方公办	理工	Ningxia Institute Of Industry Technology		http://www.nxngzy.com/SCMS/	
1	宁夏回族自治区	4164013086	宁夏职业技术学院	宁夏回族自治区	银川市	专科		地方公办	综合	Ningxia Polytechnic		http://www.nxtc.edu.cn/	
1	宁夏回族自治区	4164013087	宁夏工商职业技术学院	宁夏回族自治区	银川市	专科		地方公办	财经	Ningxia Vocational Technical College Of Industry And Commerce		http://www.nxgs.edu.cn/	
1	宁夏回族自治区	4164013088	宁夏财经职业技术学院	宁夏回族自治区	银川市	专科		地方公办	财经	Ningxia College Of Finance And Economics		http://www.nxcy.edu.cn/	
1	宁夏回族自治区	4164013089	宁夏警官职业学院	宁夏回族自治区	银川市	专科		地方公办	政法	Ningxia Police Vocational College		http://www.nsjy.com.cn/	
1	宁夏回族自治区	4164013151	宁夏建设职业技术学院	宁夏回族自治区	银川市	专科		地方公办	理工	Ningxia College Of Construction		http://www.nxjy.edu.cn/	
1	宁夏回族自治区	4164013325	宁夏大学新华学院	宁夏回族自治区教育厅	银川市	本科	民办	独立学院	综合	Xinhua College of Ningxia University		http://xinhua.nxu.edu.cn/	
1	宁夏回族自治区	4164013820	银川能源学院	宁夏回族自治区教育厅	银川市	本科	民办	民办高校	理工	Yinchuan University of Energy		http://www.ycu.com.cn	
1	宁夏回族自治区	4164014200	银川科技学院	宁夏回族自治区教育厅	银川市	本科	民办	民办高校	综合			https://www.ycust.com/	学校名称：2020->2021年 “中国矿业大学银川学院”更名为“银川科技学院”
1	宁夏回族自治区	4164014377	宁夏葡萄酒与防沙治沙职业技术学院	宁夏回族自治区	银川市	专科		地方公办	理工	Ningxia Technical College Of Wine And Desertification Prevention		http://www.nxfszs.cn	
1	宁夏回族自治区	4164014498	宁夏幼儿师范高等专科学校	宁夏回族自治区	银川市	专科		地方公办	师范	Ningxia Preschool Education College		http://www.nxpec.edu.cn/	
1	宁夏回族自治区	4164014522	宁夏艺术职业学院	宁夏回族自治区	银川市	专科		地方公办	文艺	Ningxia Art Vocational College		http://www.nxyszyxy.com/	
1	宁夏回族自治区	4164014624	宁夏体育职业学院	宁夏回族自治区	银川市	专科		地方公办	体育	Ningxia Vocational College Of Physical Education		https://www.nxtzy.com.cn/	
1	宁夏回族自治区	4164014739	石嘴山工贸职业技术学院	宁夏回族自治区	石嘴山市	专科		地方公办	理工	Shizuishan Institute Of Industry And Trade		http://www.nxszsgm.com/	学校名称：2019->2020年 新增“石嘴山工贸职业技术学院”
1	宁夏回族自治区	4164014804	宁夏卫生健康职业技术学院	宁夏回族自治区	石嘴山市	专科		地方公办	医药	Ningxia Health Vocational and Technical College			学校名称：2022->2023年 新增“宁夏卫生健康职业技术学院”
1	宁夏回族自治区	4164014847	宁夏交通职业技术学院	宁夏回族自治区	银川市	专科		地方公办	理工	Ningxia Communications Technical College			学校名称：2023->2024年 新增“宁夏交通职业技术学院”
1	新疆维吾尔自治区	4165010755	新疆大学	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	综合	Xinjiang University	211，双一流	http://www.xju.edu.cn/	
1	新疆维吾尔自治区	4165010757	塔里木大学	新疆生产建设兵团	阿拉尔市	本科		地方公办	综合	Tarim University		http://www.taru.edu.cn/	
1	新疆维吾尔自治区	4165010758	新疆农业大学	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	农业	Xinjiang Agricultural University		http://www.xjau.edu.cn/	
1	新疆维吾尔自治区	4165010759	石河子大学	新疆生产建设兵团	石河子市	本科		地方公办	综合	Shihezi University	211，双一流	https://www.shzu.edu.cn/	
1	新疆维吾尔自治区	4165010760	新疆医科大学	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	医药	Xinjiang Medical University		http://www.xjmu.edu.cn/	
1	新疆维吾尔自治区	4165010762	新疆师范大学	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	师范	Xinjiang Normal University		https://www.xjnu.edu.cn/	
1	新疆维吾尔自治区	4165010763	喀什大学	新疆维吾尔自治区	喀什地区	本科		地方公办	师范	Kashi University		http://www.ksu.edu.cn/	
1	新疆维吾尔自治区	4165010764	伊犁师范大学	新疆维吾尔自治区	伊犁哈萨克自治州	本科		地方公办	师范	Yili Normal University		https://www.ylnu.edu.cn/	学校名称：2017->2019年 “伊犁师范学院”更名为“伊犁师范大学”
1	新疆维吾尔自治区	4165010765	新疆和田学院	新疆维吾尔自治区	和田地区	本科		地方公办	师范	Hetian Normal College			学校名称：2023->2024年 “和田师范专科学校”更改为“新疆和田学院”；办学层次：2023->2024年 “专科”更改为“本科”
1	新疆维吾尔自治区	4165010766	新疆财经大学	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	财经	Xinjiang University of finance and economics		http://www.xjufe.edu.cn/	
1	新疆维吾尔自治区	4165010768	新疆艺术学院	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	艺术	Xinjiang Arts University		https://www.xjart.edu.cn/	
1	新疆维吾尔自治区	4165010994	新疆工程学院	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	理工	Xinjiang Institute of Engineering		http://www.xjie.edu.cn/	
1	新疆维吾尔自治区	4165010995	新疆农业职业技术大学	新疆维吾尔自治区	昌吉回族自治州	本科		地方公办	农业	Xinjiang Agricultural Vocational Technical College		http://www.xjnzy.edu.cn/	学校名称：2023->2024年 “新疆农业职业技术学院”更名为“新疆农业职业技术大学”；办学层次：2023->2024年 “专科”更改为“本科”
1	新疆维吾尔自治区	4165010997	昌吉学院	新疆维吾尔自治区	昌吉回族自治州	本科		地方公办	师范	Changji University		http://www.cjc.edu.cn/	
1	新疆维吾尔自治区	4165011565	乌鲁木齐职业大学	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	综合	Urumqi Vocational University		http://www.uvu.edu.cn/	
1	新疆维吾尔自治区	4165012482	克拉玛依职业技术学院	新疆维吾尔自治区	克拉玛依市	专科		地方公办	理工	Karamay Vocational & Technical College		http://www.kzjsxy.net	
1	新疆维吾尔自治区	4165012513	新疆机电职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科				Xinjiang Vocational and Technical College of Electromechanics			
1	新疆维吾尔自治区	4165012514	新疆轻工职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	理工	Xinjiang Industry Technical College		http://www.xjqg.edu.cn/	
1	新疆维吾尔自治区	4165012570	新疆能源职业技术学院	新疆维吾尔自治区教育厅	乌鲁木齐市	专科	民办	民办高校	理工	Xinjiang Vocational Institute Of Energy Technical		http://www.xjnyedu.com	
1	新疆维吾尔自治区	4165012734	新疆警察学院	新疆维吾尔自治区	乌鲁木齐市	本科		地方公办	政法	Xinjiang Police College		http://www.xjpcedu.cn/	
1	新疆维吾尔自治区	4165012838	昌吉职业技术学院	新疆维吾尔自治区	昌吉回族自治州	专科		地方公办	理工	Changji Vocational And Technical College		http://www.cjpt.cn	
1	新疆维吾尔自治区	4165012975	伊犁职业技术学院	新疆维吾尔自治区	伊犁哈萨克自治州	专科		地方公办	农林	Yili Vocational And Technical College		http://www.ylzyjs.cn	
1	新疆维吾尔自治区	4165013093	阿克苏职业技术学院	新疆维吾尔自治区	阿克苏地区	专科		地方公办	综合	Aks Vocational And Technical College		http://www.akszy.com	
1	新疆维吾尔自治区	4165013094	巴音郭楞职业技术学院	新疆维吾尔自治区	巴音郭楞蒙古自治州	专科		地方公办	理工	Bayin Guoleng Technology College		http://www.xjbyxy.cn	
1	新疆维吾尔自治区	4165013558	新疆理工学院	新疆维吾尔自治区	阿克苏地区	本科		地方公办	综合	Xinjiang Institute of Technology		http://www.xjistedu.cn/	学校名称：2017->2019年 “新疆大学科学技术学院”更名为“新疆理工学院”；主管部门：2017->2019年 “新疆自治区教育厅”更改为“新疆维吾尔自治区”；所在地：2017->2019年 “乌鲁木齐市”更改为“阿克苏地区”；备注：2017->2019年 “民办”更改为“公办”
1	新疆维吾尔自治区	4165013559	新疆农业大学科学技术学院	新疆维吾尔自治区教育厅	乌鲁木齐市	本科	民办			College of Science and Technology Xinjing Agriculture University		http://www.xjstc.net.cn/	
1	新疆维吾尔自治区	4165013560	新疆第二医学院	新疆维吾尔自治区	克拉玛依市	本科		地方公办	医药			https://www.xjsmc.edu.cn/	学校名称：2020->2021年 “新疆医科大学厚博学院”更名为“新疆第二医学院”；主管部门：2020->2021年 “新疆自治区教育厅”更改为“新疆维吾尔自治区”；所在地：2020->2021年 “乌鲁木齐市”更改为“克拉玛依市”；备注：2020->2021年 “民办”更改为“公办”
1	新疆维吾尔自治区	4165013561	新疆科技学院	新疆维吾尔自治区	巴音郭楞蒙古自治州	本科		地方公办	财经	Xinjiang University of Science and Technology		http://www.xjust.edu.cn/	学校名称：2019->2020年 “新疆财经大学商务学院”更名为“新疆科技学院”；主管部门：2019->2020年 “新疆自治区教育厅”更改为“新疆维吾尔自治区”；所在地：2019->2020年 “乌鲁木齐市”更改为“巴音郭楞蒙古自治州”；备注：2019->2020年 “民办”更改为“公办”
1	新疆维吾尔自治区	4165013562	新疆建设职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	理工	Xinjiang Vocation And Technical College Of Construction		http://www.xjjszy.net	
1	新疆维吾尔自治区	4165013628	新疆政法学院	新疆生产建设兵团	图木舒克市	本科		地方公办	综合	Xinjiang Institute Of Political Science And Law		http://www.xjzfu.edu.cn/	学校名称：2020->2021年 “石河子大学科技学院”更名为“新疆政法学院”；主管部门：2019->2020年 “新疆自治区教育厅”更改为“新疆生产建设兵团教育局”，2020->2021年 “新疆生产建设兵团教育局”更改为“新疆生产建设兵团”；所在地：2020->2021年 “石河子市”更改为“图木舒克市”；备注：2020->2021年 “民办”更改为“公办”
1	新疆维吾尔自治区	4165013726	新疆现代职业技术学院	新疆维吾尔自治区教育厅	乌鲁木齐市	专科	民办	民办高校	医药	Xinjiang Modern Vocational and Technical College			
1	新疆维吾尔自治区	4165013727	新疆天山职业技术大学	新疆维吾尔自治区教育厅	乌鲁木齐市	本科	民办	民办高校	理工	Xinjiang Tianshan Vocational and Technical University		http://www.xjtsxy.cn	学校名称：2019->2020年 “新疆天山职业技术学院”更名为“新疆天山职业技术大学”；主管部门：2020->2021年 “新疆自治区教育厅”更改为“新疆维吾尔自治区教育厅”；办学层次：2019->2020年 “专科”更改为“本科”
1	新疆维吾尔自治区	4165013926	新疆交通职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	理工	Xinjiang Vocational & Technical College Of Communications		http://www.xjjtedu.com	
1	新疆维吾尔自治区	4165013956	新疆石河子职业技术学院	新疆生产建设兵团	石河子市	专科		地方公办	理工	Xinjiang Shihezi Vocational Technical College		https://www.shzv.edu.cn/	
1	新疆维吾尔自治区	4165014138	新疆职业大学	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	综合	Xinjiang Vocational University		http://www.xjvu.edu.cn/	
1	新疆维吾尔自治区	4165014416	新疆体育职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	体育	Xinjiang Sports Vocational And Technical College		http://www.xjsvtc.com	
1	新疆维吾尔自治区	4165014417	新疆应用职业技术学院	新疆维吾尔自治区	伊犁哈萨克自治州	专科		地方公办	理工	Xinjiang Career Technical College		http://www.xjyy.edu.cn/	
1	新疆维吾尔自治区	4165014421	新疆师范高等专科学校	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	师范	Xinjiang Teacher’S College		http://www.xjei.cn/	
1	新疆维吾尔自治区	4165014489	新疆铁道职业技术学院	新疆维吾尔自治区	乌鲁木齐市	专科		地方公办	理工	Xinjiang Railway Vocational And Technical College		http://www.xjtzy.net/	
1	新疆维吾尔自治区	4165014523	新疆生产建设兵团兴新职业技术学院	新疆生产建设兵团	乌鲁木齐市	专科		地方公办	理工	Bingtuan Xingxin Vocational And Technical College		http://btc.edu.cn/	
1	新疆维吾尔自治区	4165014524	哈密职业技术学院	新疆维吾尔自治区	哈密市	专科		地方公办	理工	Hami Polytechnic		https://www.hmzyedu.cn/	
1	新疆维吾尔自治区	4165014525	新疆科技职业技术学院	新疆维吾尔自治区教育厅	五家渠市	专科	民办	民办高校	综合	Xinjiang Science And Technology Career Technical College		http://www.xjkjzyjsxy.com/	
1	新疆维吾尔自治区	4165014585	吐鲁番职业技术学院	新疆维吾尔自治区	吐鲁番市	专科		地方公办	理工	Tulufan Vocational Technical College		http://www.tlfzj.com	
1	新疆维吾尔自治区	4165014622	博尔塔拉职业技术学院	新疆维吾尔自治区	博尔塔拉蒙古自治州	专科		地方公办	理工	Boertala Polytechnic		http://www.betltc.cn	
